94a8edac-f49c-4163-b5bc-6c6a8df8f3c8	e9448937-3fea-4f14-804a-1672b5009ee5	it-programming	IT/프로그래밍	it-programming	2025-11-17 08:12:31.658+00	\N
6d237f48-e1df-4fb2-b56c-20791dd1669f	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	translation	번역/통역	translation	2025-11-18 22:40:58.547+00	\N
83a081f2-84b2-4170-8001-71cf7e7e6e60	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	1bc1fd04-678b-4572-ae0a-950d39bede68	AI 디자인	ai-design	2025-11-17 08:59:35.115+00	\N
60f23031-652b-41bc-b518-51d759295bfe	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	it-programming	IT/프로그래밍	it-programming	2025-11-18 23:24:46.454+00	\N
ca80d2bd-daa9-42a2-bd86-09981d8d419d	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	ai-services	AI 서비스	ai-services	2025-11-12 06:43:46.472+00	\N
78922dbc-5eae-4301-8393-e329bf71e574	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	31fd8cde-1dfe-4288-ac8d-49225d54fcb5	생활 서비스	life-service	2025-11-18 23:33:43.447+00	\N
ce027872-a639-4823-ba5a-fd97252673f4	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	it-programming	IT/프로그래밍	it-programming	2025-11-17 16:22:38.842+00	\N
2a770040-be45-4e6a-ac1c-2816bc802168	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	jingle-production	징글/CM송	jingle-production	2025-11-17 16:23:18.369+00	\N
bf76f99a-7194-4de2-8cb7-c1e3cb9ebc7e	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	keyword-search-ads	키워드·검색 광고	keyword-search-ads	2025-11-17 16:23:35.15+00	\N
7806ecbc-653d-4da1-a9d5-cddc5f420d55	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	it-programming	IT/프로그래밍	it-programming	2025-11-12 06:45:58.936+00	\N
2bddca7f-af01-41a1-b338-a1b56acaff98	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	marketing	마케팅	marketing	2025-11-12 06:48:08.852+00	\N
74be6782-0545-4d93-ad94-abe63bb08c24	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	ebook-template	전자책/템플릿	ebook-template	2025-11-18 23:40:57.088+00	\N
